SAMPLE_ID,Source,Source_path,Question,Answer
AUG_TRAIN2395,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,원자력안전위원회 재정 현황에서 성과관리 대상 사업과 R&D 부문에 대한 예산 배분 비율은 어떻게 되나요?,"성과관리 대상 사업의 총계는 1,911억원이며, R&D 부문의 예산은 410억원입니다."
AUG_TRAIN2396,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국세청의 성과관리대상 사업에서 세입확보를 위한 프로그램 목표와 관련 성과지표는 어떤 효과를 나타내는 지표로 선정되었나요?,"안정적인 세입확보를 위해 '과세인프라를 확충하여 안정적으로 세입을 확보한다'는 프로그램 목표가 설정되었으며, 이 목표의 성과지표 중 하나로 '현금영수증 발급금액'이 있습니다."
AUG_TRAIN2397,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,2024년 정부 기관 예산의 세부 예산은 어떻게 구성되어 있는가?,"재외동포청은 84,569백만원, 병무청은 41,096백만원, 국세청은 237,018백만원, 관세청은 183,608백만원, 통계청은 250,826백만원이다."
AUG_TRAIN2398,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국방력 강화에 필요한 방위사업 예산과 성과 지표는 어떻게 구체화되어 있는지 파악할 수 있는 자료를 제공하고 있는가?,"방위사업의 재정현황은 전체 재정액이 12,706,264백만원이며, 세부 사업별로 예산이 분배되어 있습니다. 성과지표로는 '지휘정찰무기체계를 적기 전력화한다'의 성과지표는 '지휘정찰사업의 적기 일반 사업 완료율'로, 100%의 목표치를 가지고 있으며, '전략무기체계 핵심·원천기술 개발 및 방위산업 육성을 지원한다'의 성과지표는 '핵심기술 적용률'로, 목표치는 35.5%입니다. 또한, '유도무기체계를 적기 전력화한다'의 성과지표는 '유도무기사업의 적기 일반 사업 완료율'로, 97.1%의 목표치를 가지고 있습니다."
AUG_TRAIN2399,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국립고궁박물관 조성운영을 위한 예산과 자연문화재보호를 위한 예산의 비율은 얼마인지 알고 싶습니다.,"전략목표 Ⅰ의 예산은 261,513백만원, 프로그램목표 Ⅱ-1의 자연문화재보호에 할당된 예산은 3,961백만원, 프로그램목표 Ⅲ-1의 국립고궁박물관 조성운영에 할당된 예산은 21,955백만원입니다."
AUG_TRAIN2400,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,기상청의 주요 사업 중 기상기술 선진화와 기후변화 대응을 위한 예산 배분 비율은 무엇인가요?,"기상청의 기상기술 선진화를 위한 성과지표 중 '기상기후 국제기구 및 일반 국제협력교육홍보 관련기관 활동 전문가 재정'의 '24년 예산은 21백만원, 기후변화 과학정보 생산 및 서비스를 위한 성과지표 중 '기후변화 과학정보 생산 및 서비스'의 '24년 예산은 11,176백만원, 기후대응기금을 위한 성과지표 중 '탄소중립기반 선진기상·지진 기술개발'의 '24년 예산은 25,709백만원, 기상기후서비스의 활용·확산을 위한 성과지표 중 '항공기상관측'의 '24년 예산은 7,048백만원입니다."
AUG_TRAIN2401,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"새만금개발청의 인건비가 전체 예산의 몇 퍼센트를 차지하고, 프로그램목표 Ⅰ-1의 예산이 전체 예산의 몇 퍼센트를 차지하는지 비교할 수 있는 차트나 그래프가 필요하다고 생각되는 이유가 무엇인가요?","인건비의 비중은 38.4%이며, 새만금개발청의 프로그램목표 Ⅰ-1의 예산은 10,689억원입니다."
AUG_TRAIN2402,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"해양경찰청의 성과지표 수와 해양경찰역량강화 프로그램의 예산을 구체적으로 비교할 때, 두 프로그램에 대한 예산 배분 비율은 얼마나 되나요?","해양경찰청의 성과지표 수는 5개이며, 해양경찰역량강화 프로그램의 예산은 64,450백만원입니다."
AUG_TRAIN2403,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"5·18민주화운동 진상규명조사위원회 성과지표에 대한 세부내용을 분석하여, 이에 대한 비대면 참여 방식으로 진행된 효과성을 평가하는 것이 얼마나 좋을까요?","전략목표Ⅰ. ""계엄군 발포경위, 인권침해 및 암매장 의혹 등 총체적 진실을 규명""의 프로그램목표Ⅰ-1의 성과지표는 ""대정부 권고안"" 10건(건수)으로 정량적으로 산출됩니다."
AUG_TRAIN2404,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,기금관리주체의 전략과 성과에 대한 연도별 시행계획을 어떤 형식으로 문서화하는가?,성과계획서는 중앙관서 및 기금관리주체의 전략목표 및 성과목표를 달성하기 위한 연도별 시행계획을 작성하기 위해 사용된다.
AUG_TRAIN2405,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과계획서 작성 시 성과 목표와 관련된 주요 지표를 미리 정의하고 추적하는 절차를 설명하는 것이 무엇인지 묻고 싶다.,"성과계획서 작성 시 성과목표, 성과지표, 목표수준이 사전에 설정되고 관리된다."
AUG_TRAIN2406,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,정부의 재정운용 성과에 대한 투명성을 높이는 공개된 성과계획서의 장점은 무엇인가?,"각 부처 성과계획서의 공개를 통해 정부의 재정운용 성과에 대한 이해를 제고하고, 예산편성 활용 등을 통해 재정운용의 투명성과 책임성을 제고할 수 있다."
AUG_TRAIN2407,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"성과계획서 및 성과보고서, 재정사업 평가 등에 포함된 성과관리의 주요 내용은 무엇을 목표로 하는 관리 방식인지 설명해 주세요?","① 성과목표관리: 재정사업에 대한 성과목표, 성과지표 등의 설정 및 그 달성을 위한 집행과정ㆍ결과의 관리 ② 성과평가: 재정사업의 계획 수립, 집행과정 및 결과 등에 대한 점검ㆍ분석ㆍ평가"
AUG_TRAIN2408,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,각 기금관리주체의 성과보고서 작성 기준을 제시하는 법적 규정은 무엇인가?,각 중앙관서의 장 및 기금관리주체는 재정사업 성과목표관리를 위하여 매년 예산 및 기금에 관한 성과목표ㆍ성과지표가 포함된 성과계획서 및 성과보고서를 작성하여야 한다.
AUG_TRAIN2409,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과보고서 작성 시 성과목표의 연계성을 강조하는 방법은 무엇일까?,"성과목표는 기관의 임무 및 상위ㆍ하위 목표와 연계되어야 하며, 성과지표를 통하여 성과목표의 달성 여부를 측정할 수 있도록 구체적이고 결과지향적으로 설정되어야 한다."
AUG_TRAIN2410,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과지표는 목표 달성을 위한 구체적인 기준을 제공하는 데 어떻게 도움이 되는가?,"성과지표는 명확하고 구체적으로 설정되어야 하며, 성과목표의 달성을 객관적으로 제때에 측정할 수 있어야 한다."
AUG_TRAIN2411,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"성과계획서 및 성과보고서 작성 시 중앙관서와 기금관리주체가 협력하여 예산안, 기금운용계획안, 추가경정예산안과 관련된 내용이 일치하는지 확인하는 노력이 필요한가?","각 중앙관서의 장 및 기금관리주체는 제33조에 따른 예산안, 제35조에 따른 수정예산안, 제68조제1항에 따른 기금운용계획안, 제70조제2항에 따른 기금운용계획변경안 및 제89조제1항에 따른 추가경정예산안과 그에 따라 작성된 성과계획서의 사업내용 및 사업비 등이 각각 일치되도록 노력하여야 한다."
AUG_TRAIN2412,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,나라의 예산요구서 제출을 담당하는 중앙관서의 장과 기금관리주체가 성과계획서를 작성해야 하는 이유는 무엇입니까?,국가재정법에 따라 성과계획서를 작성해야 하는 대상기관은 국가재정법(제4장의2)에 따라 예산요구서를 제출하는 모든 중앙관서의 장과 기금관리주체입니다.
AUG_TRAIN2413,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,각 부처가 매년 성과계획서 작성에 어떤 규칙과 기준을 따르고 있는지 파악하고 싶다.,매년 성과계획서 작성지침을 각 부처에 통보하여 각 부처의 성과계획서 작성 방법과 기준을 제시하고 있다.
AUG_TRAIN2414,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"조직의 성과 계획을 위한 표준화된 가이드라인을 개발하고, 그에 따라 사업의 목표와 성과를 달성하기 위한 전략을 수립하는 방법은 무엇인가?",성과계획서 작성지침에 따라 해당 기관의 조직과 사업구조를 고려하여 성과 목표체계를 수립해야 한다.
AUG_TRAIN2415,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과 목표를 수립할 때 고려해야 하는 요소는 법적·제도적·정책적 제약 및 외부 환경의 변동 요인을 파악하고 이를 적절하게 대응하기 위한 전략을 구축해야 한다.,목표달성에 영향을 줄 수 있는 법·제도·정책적 요인 및 외부요인을 분석하고 이를 관리·개선하기 위한 계획을 반영해야 한다.
AUG_TRAIN2416,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과계획서에 반영된 재정정책이 기관의 목표 달성에 어떤 영향을 미치는가?,"성과계획서는 임무와 비전을 설정하는데, 재정정책이 해당 기관의 존재 목적과 주요 기능을 포괄하는 내용으로 설정되어야 한다."
AUG_TRAIN2417,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,조직의 미래를 예측하고 달성하기 위한 전략을 개발하는 데 성과관리의 역할은 무엇인가?,성과관리를 통해 구현 가능한 내용은 비전을 달성하여 바람직한 미래상을 이루기 위해 조직 현황을 파악하고 성과를 향상시키기 위한 계획과 목표를 설정하는 것을 말한다.
AUG_TRAIN2418,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국가 재정운용계획이 전략 목표에 미치는 영향을 파악하기 위한 데이터 분석은 어떤 방식으로 수행되어야 하는가?,국가 재정운용계획 또는 관계 법령에 의한 중ㆍ장기계획을 감안하여 설정되어야 한다.
AUG_TRAIN2419,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"전략 목표의 설정 시 기관의 자원, 제약, 우선순위, 성과 측정 방법 등에 대한 고려를 반드시 포함해야 하는가?","국정 목표, 기관의 임무와 비전, 기관의 임무와 논리적 연계성을 고려해야 하며, 구체적인 내용으로 작성되어야 한다."
AUG_TRAIN2420,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,전략 목표 달성을 위한 효과적인 성과 측정 지표를 개발하는 데 어떤 요소가 중요할까?,향후 개선 수준을 확인할 수 있도록 명확하게 설정되어야 한다.
AUG_TRAIN2421,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"성과관리 대상프로그램의 범위가 너무 넓은 경우, 예산 할당이 성과계획에 부합하지 않게 되는 경우에 어떤 조치를 취해야 하나?","원칙적으로 예산 체계상 모든 사업을 성과계획 목표체계에 포함하여 설정하되, 인건비, 기본행정경비 등 성과관리 실익이 작은 일부사업을 제외해야 한다."
